Transaction ID	Date	Product SKU	Product_Name	Category	Sub_Category	Brand	MSRP	Store ID	Store_Name	Store_City	Store_Region	Customer_ID	Customer Name	Unit_Price	Quantity_Sold	Discount_Amount	Tax_Amount	Total_Sales_Amount	Payment_Method
T-50019	2025-07-16	PROD-5030	Microsoft Smartwatche Pro	Mobile	Smartwatches	Microsoft	1134.83	ST-09	Mile High Mobile	Denver	West	CUST-2051	Elizabeth Williams	1158.44	4	231.69	352.17	4754.24	Debit Card
T-50020	2025-01-05	PROD-5003	Dell Mice Pro	Accessories	Mice	Dell	843.02	ST-04	Windy City Gear	Chicago	Midwest	CUST-2078	Jennifer Davis	874.81	5	0.0	262.44	4636.49	Google Pay
T-50021	2025-01-31	PROD-5047	Logitech Keyboard Pro	Accessories	Keyboards	Logitech	595.48	ST-10	Sunshine Systems	Miami	South	CUST-2014	John Smith	570.52	2	114.1	71.89	1098.83	Debit Card
T-50022	2025-09-17	PROD-5024	Sony Monitor Pro	Computing	Monitors	Sony	739.23	ST-06	Evergreen Tech	Seattle	West	CUST-2066	Jennifer Williams	739.73	4	0.0	236.71	3195.63	Apple Pay
T-50023	2025-05-08	PROD-5035	Dell Laptop Pro	Computing	Laptops	Dell	2449.03	ST-06	Evergreen Tech	Seattle	West	CUST-2033	Elizabeth Davis	2553.34	1	255.33	183.84	2481.85	Google Pay
T-50024	2025-05-10	PROD-5023	Dell Mice Pro	Accessories	Mice	Dell	1712.19	ST-03	Silicon Square	San Jose	West	CUST-2008	Elizabeth Jones	1756.62	3	526.99	379.43	5122.3	Apple Pay
T-50025	2025-05-01	PROD-5046	Bose Mice Pro	Accessories	Mice	Bose	1877.63	ST-10	Sunshine Systems	Miami	South	CUST-2018	Mary Jones	1922.99	1	0.0	134.61	2057.6	Debit Card
T-50026	2025-09-13	PROD-5037	Bose Keyboard Pro	Accessories	Keyboards	Bose	1221.63	ST-04	Windy City Gear	Chicago	Midwest	CUST-2016	Elizabeth Rodriguez	1213.39	3	0.0	218.41	3858.58	Debit Card
T-50027	2025-09-02	PROD-5036	Logitech Mice Pro	Accessories	Mice	Logitech	554.85	ST-10	Sunshine Systems	Miami	South	CUST-2016	Elizabeth Rodriguez	535.26	4	0.0	149.87	2290.91	Apple Pay
T-50028	2025-01-21	PROD-5007	Apple Speaker Pro	Audio	Speakers	Apple	1970.43	ST-02	Digital Depot	Austin	South	CUST-2019	James Miller	2018.8	5	504.7	671.25	10260.55	Credit Card
T-50029	2025-06-25	PROD-5013	HP Mice Pro	Accessories	Mice	HP	1304.61	ST-09	Mile High Mobile	Denver	West	CUST-2096	Michael Davis	1326.05	4	795.63	360.69	4869.26	Apple Pay
T-50030	2025-07-29	PROD-5001	Apple Tablet Pro	Computing	Tablets	Apple	1730.77	ST-07	Peach State Gadgets	Atlanta	South	CUST-2096	Michael Davis	1725.75	5	0.0	604.01	9232.76	Credit Card
T-50031	2025-04-21	PROD-5041	Microsoft Smartwatche Pro	Mobile	Smartwatches	Microsoft	2371.04	ST-05	Empire Electronics	New York	North	CUST-2046	Robert Jones	2416.59	4	0.0	604.15	10270.51	Google Pay
T-50032	2025-02-11	PROD-5042	HP Mice Pro	Accessories	Mice	HP	1992.52	ST-05	Empire Electronics	New York	North	CUST-2011	Jennifer Smith	2022.57	4	404.51	480.36	8166.13	Credit Card
T-50033	2025-07-15	PROD-5022	Logitech Speaker Pro	Audio	Speakers	Logitech	162.22	ST-06	Evergreen Tech	Seattle	West	CUST-2020	Robert Johnson	164.57	4	65.83	47.4	639.85	Debit Card
T-50034	2025-08-30	PROD-5035	Dell Laptop Pro	Computing	Laptops	Dell	2449.03	ST-04	Windy City Gear	Chicago	Midwest	CUST-2020	Robert Johnson	2540.07	3	762.02	411.49	7269.68	Google Pay
T-50035	2025-07-05	PROD-5021	HP Headphone Pro	Audio	Headphones	HP	1118.89	ST-03	Silicon Square	San Jose	West	CUST-2042	Linda Davis	1127.42	1	112.74	81.17	1095.85	Apple Pay
T-50036	2025-02-23	PROD-5029	Apple Smartwatche Pro	Mobile	Smartwatches	Apple	2481.03	ST-05	Empire Electronics	New York	North	CUST-2053	Michael Jones	2430.72	1	0.0	151.92	2582.64	Credit Card
T-50037	2025-05-29	PROD-5019	HP Mice Pro	Accessories	Mice	HP	248.24	ST-05	Empire Electronics	New York	North	CUST-2012	Jennifer Jones	237.5	1	35.62	12.62	214.5	Credit Card
T-50038	2025-04-26	PROD-5011	Sony Laptop Pro	Computing	Laptops	Sony	304.69	ST-08	Gateway Gear	St. Louis	Midwest	CUST-2014	John Smith	299.17	5	224.38	76.29	1347.76	PayPal
T-50039	2025-01-18	PROD-5022	Logitech Speaker Pro	Audio	Speakers	Logitech	162.22	ST-08	Gateway Gear	St. Louis	Midwest	CUST-2050	John Smith	154.58	4	0.0	37.1	655.42	Google Pay
T-50040	2025-03-26	PROD-5006	HP Keyboard Pro	Accessories	Keyboards	HP	587.45	ST-10	Sunshine Systems	Miami	South	CUST-2098	Elizabeth Johnson	572.37	2	0.0	80.13	1224.87	Debit Card
T-50041	2025-10-17	PROD-5025	Logitech Speaker Pro	Audio	Speakers	Logitech	1871.67	ST-08	Gateway Gear	St. Louis	Midwest	CUST-2090	Mary Smith	1893.86	1	0.0	113.63	2007.49	Credit Card
T-50042	2025-08-09	PROD-5035	Dell Laptop Pro	Computing	Laptops	Dell	2449.03	ST-02	Digital Depot	Austin	South	CUST-2036	Robert Miller	2401.06	3	720.32	453.8	6936.66	Debit Card
T-50043	2025-03-18	PROD-5010	Apple Headphone Pro	Audio	Headphones	Apple	1099.67	ST-03	Silicon Square	San Jose	West	CUST-2022	Linda Brown	1089.87	2	108.99	165.66	2236.41	Google Pay
T-50044	2025-09-21	PROD-5042	HP Mice Pro	Accessories	Mice	HP	1992.52	ST-01	Tech Haven	Boston	North	CUST-2015	Jennifer Davis	2082.5	5	0.0	650.78	11063.28	Google Pay
T-50045	2025-10-02	PROD-5036	Logitech Mice Pro	Accessories	Mice	Logitech	554.85	ST-02	Digital Depot	Austin	South	CUST-2080	Michael Johnson	563.31	2	0.0	78.86	1205.48	Apple Pay
T-50046	2025-11-03	PROD-5044	Samsung Keyboard Pro	Accessories	Keyboards	Samsung	1673.85	ST-10	Sunshine Systems	Miami	South	CUST-2088	Elizabeth Garcia	1704.6	4	1022.76	405.69	6201.33	Credit Card
T-50047	2025-05-04	PROD-5026	Apple Smartphone Pro	Mobile	Smartphones	Apple	538.85	ST-01	Tech Haven	Boston	North	CUST-2038	Patricia Rodriguez	561.12	4	0.0	140.28	2384.76	Google Pay
T-50048	2025-11-03	PROD-5018	Bose Laptop Pro	Computing	Laptops	Bose	839.46	ST-09	Mile High Mobile	Denver	West	CUST-2012	Jennifer Jones	881.11	5	0.0	352.44	4757.99	Debit Card
T-50049	2025-04-13	PROD-5036	Logitech Mice Pro	Accessories	Mice	Logitech	554.85	ST-04	Windy City Gear	Chicago	Midwest	CUST-2057	James Jones	542.41	2	0.0	65.09	1149.91	Credit Card
T-50050	2025-08-06	PROD-5027	Microsoft Speaker Pro	Audio	Speakers	Microsoft	1346.24	ST-09	Mile High Mobile	Denver	West	CUST-2017	Patricia Jones	1368.5	1	205.28	93.06	1256.28	PayPal
T-50051	2025-09-02	PROD-5025	Logitech Speaker Pro	Audio	Speakers	Logitech	1871.67	ST-07	Peach State Gadgets	Atlanta	South	CUST-2087	David Johnson	1922.7	5	961.35	605.65	9257.8	Debit Card
T-50052	2025-10-28	PROD-5043	Apple Smartphone Pro	Mobile	Smartphones	Apple	1945.15	ST-09	Mile High Mobile	Denver	West	CUST-2040	Linda Martinez	1977.63	5	0.0	791.05	10679.2	Debit Card
T-50053	2025-02-03	PROD-5011	Sony Laptop Pro	Computing	Laptops	Sony	304.69	ST-07	Peach State Gadgets	Atlanta	South	CUST-2000	Mary Williams	299.23	2	29.92	39.8	608.34	Credit Card
T-50054	2025-08-31	PROD-5020	Apple Smartphone Pro	Mobile	Smartphones	Apple	127.57	ST-03	Silicon Square	San Jose	West	CUST-2026	John Johnson	133.87	5	100.4	45.52	614.47	Credit Card
T-50055	2025-03-23	PROD-5031	Microsoft Smartwatche Pro	Mobile	Smartwatches	Microsoft	439.91	ST-03	Silicon Square	San Jose	West	CUST-2049	David Jones	419.13	4	0.0	134.12	1810.64	Apple Pay
T-50056	2025-06-13	PROD-5047	Logitech Keyboard Pro	Accessories	Keyboards	Logitech	595.48	ST-03	Silicon Square	San Jose	West	CUST-2025	John Jones	569.68	5	284.84	205.08	2768.64	Credit Card
T-50057	2025-12-16	PROD-5008	Apple Mice Pro	Accessories	Mice	Apple	1303.88	ST-08	Gateway Gear	St. Louis	Midwest	CUST-2081	Michael Miller	1297.99	4	259.6	295.94	5228.3	Credit Card
T-50058	2025-09-19	PROD-5021	HP Headphone Pro	Audio	Headphones	HP	1118.89	ST-03	Silicon Square	San Jose	West	CUST-2097	John Williams	1098.9	2	0.0	175.82	2373.62	Credit Card
T-50059	2025-04-28	PROD-5037	Bose Keyboard Pro	Accessories	Keyboards	Bose	1221.63	ST-01	Tech Haven	Boston	North	CUST-2023	Jennifer Brown	1238.55	4	247.71	294.16	5000.65	PayPal
T-50060	2025-07-06	PROD-5040	Dell Laptop Pro	Computing	Laptops	Dell	876.34	ST-01	Tech Haven	Boston	North	CUST-2090	Mary Smith	869.34	5	434.67	244.5	4156.53	Apple Pay
T-50061	2025-12-18	PROD-5008	Apple Mice Pro	Accessories	Mice	Apple	1303.88	ST-07	Peach State Gadgets	Atlanta	South	CUST-2021	Michael Garcia	1328.72	4	531.49	334.84	5118.23	Debit Card
T-50062	2025-09-01	PROD-5029	Apple Smartwatche Pro	Mobile	Smartwatches	Apple	2481.03	ST-06	Evergreen Tech	Seattle	West	CUST-2008	Elizabeth Jones	2390.72	4	1434.43	650.28	8778.73	Credit Card
T-50063	2025-08-09	PROD-5021	HP Headphone Pro	Audio	Headphones	HP	1118.89	ST-04	Windy City Gear	Chicago	Midwest	CUST-2025	John Jones	1160.2	4	0.0	278.45	4919.25	Apple Pay
T-50064	2025-04-28	PROD-5028	Microsoft Keyboard Pro	Accessories	Keyboards	Microsoft	1729.38	ST-06	Evergreen Tech	Seattle	West	CUST-2080	Michael Johnson	1806.27	3	812.82	368.48	4974.47	Google Pay
T-50065	2025-05-26	PROD-5006	HP Keyboard Pro	Accessories	Keyboards	HP	587.45	ST-01	Tech Haven	Boston	North	CUST-2075	Linda Davis	568.54	4	227.42	127.92	2174.66	PayPal
T-50066	2025-07-21	PROD-5034	Microsoft Headphone Pro	Audio	Headphones	Microsoft	2075.67	ST-05	Empire Electronics	New York	North	CUST-2036	Robert Miller	2140.8	3	0.0	401.4	6823.8	Google Pay
T-50067	2025-06-17	PROD-5019	HP Mice Pro	Accessories	Mice	HP	248.24	ST-10	Sunshine Systems	Miami	South	CUST-2017	Patricia Jones	245.98	4	0.0	68.87	1052.79	Credit Card
T-50068	2025-02-11	PROD-5007	Apple Speaker Pro	Audio	Speakers	Apple	1970.43	ST-05	Empire Electronics	New York	North	CUST-2076	Patricia Rodriguez	1932.94	4	0.0	483.24	8215.0	Debit Card
T-50069	2025-02-23	PROD-5044	Samsung Keyboard Pro	Accessories	Keyboards	Samsung	1673.85	ST-07	Peach State Gadgets	Atlanta	South	CUST-2090	Mary Smith	1621.04	2	0.0	226.95	3469.03	Credit Card
T-50070	2025-03-28	PROD-5038	HP Headphone Pro	Audio	Headphones	HP	1705.55	ST-04	Windy City Gear	Chicago	Midwest	CUST-2038	Patricia Rodriguez	1774.83	2	532.45	181.03	3198.24	Credit Card
T-50071	2025-01-05	PROD-5031	Microsoft Smartwatche Pro	Mobile	Smartwatches	Microsoft	439.91	ST-01	Tech Haven	Boston	North	CUST-2053	Michael Jones	434.59	3	0.0	81.49	1385.26	Apple Pay
T-50072	2025-07-14	PROD-5014	Logitech Smartwatche Pro	Mobile	Smartwatches	Logitech	1528.26	ST-07	Peach State Gadgets	Atlanta	South	CUST-2021	Michael Garcia	1465.61	5	732.8	461.67	7056.92	Credit Card
T-50073	2025-12-31	PROD-5004	Microsoft Speaker Pro	Audio	Speakers	Microsoft	451.4	ST-08	Gateway Gear	St. Louis	Midwest	CUST-2063	Robert Williams	457.92	3	68.69	78.3	1383.37	Apple Pay
T-50074	2025-12-31	PROD-5030	Microsoft Smartwatche Pro	Mobile	Smartwatches	Microsoft	1134.83	ST-06	Evergreen Tech	Seattle	West	CUST-2026	John Johnson	1106.62	4	0.0	354.12	4780.6	Debit Card
T-50075	2025-03-29	PROD-5011	Sony Laptop Pro	Computing	Laptops	Sony	304.69	ST-10	Sunshine Systems	Miami	South	CUST-2042	Linda Davis	317.54	2	63.51	40.01	611.58	Credit Card
T-50076	2025-12-24	PROD-5019	HP Mice Pro	Accessories	Mice	HP	248.24	ST-10	Sunshine Systems	Miami	South	CUST-2094	Linda Davis	260.39	3	78.12	49.21	752.26	Google Pay
T-50077	2025-02-09	PROD-5023	Dell Mice Pro	Accessories	Mice	Dell	1712.19	ST-08	Gateway Gear	St. Louis	Midwest	CUST-2029	Linda Garcia	1635.55	5	408.89	466.13	8234.99	Google Pay
T-50078	2025-05-24	PROD-5030	Microsoft Smartwatche Pro	Mobile	Smartwatches	Microsoft	1134.83	ST-05	Empire Electronics	New York	North	CUST-2041	James Brown	1167.84	2	233.57	131.38	2233.49	Google Pay
T-50079	2025-03-07	PROD-5025	Logitech Speaker Pro	Audio	Speakers	Logitech	1871.67	ST-08	Gateway Gear	St. Louis	Midwest	CUST-2077	Mary Jones	1952.99	3	292.95	333.96	5899.98	Debit Card
T-50080	2025-11-29	PROD-5027	Microsoft Speaker Pro	Audio	Speakers	Microsoft	1346.24	ST-02	Digital Depot	Austin	South	CUST-2053	Michael Jones	1412.6	2	0.0	197.76	3022.96	Debit Card
T-50081	2025-07-22	PROD-5015	Microsoft Speaker Pro	Audio	Speakers	Microsoft	813.77	ST-08	Gateway Gear	St. Louis	Midwest	CUST-2076	Patricia Rodriguez	833.57	1	0.0	50.01	883.58	Credit Card
T-50082	2025-03-27	PROD-5007	Apple Speaker Pro	Audio	Speakers	Apple	1970.43	ST-08	Gateway Gear	St. Louis	Midwest	CUST-2046	Robert Jones	1874.59	1	187.46	101.23	1788.36	Debit Card
T-50083	2025-11-25	PROD-5014	Logitech Smartwatche Pro	Mobile	Smartwatches	Logitech	1528.26	ST-04	Windy City Gear	Chicago	Midwest	CUST-2023	Jennifer Brown	1496.1	2	0.0	179.53	3171.73	Apple Pay
T-50084	2025-08-24	PROD-5018	Bose Laptop Pro	Computing	Laptops	Bose	839.46	ST-08	Gateway Gear	St. Louis	Midwest	CUST-2054	Elizabeth Martinez	872.81	2	0.0	104.74	1850.36	Apple Pay
T-50085	2025-06-19	PROD-5010	Apple Headphone Pro	Audio	Headphones	Apple	1099.67	ST-06	Evergreen Tech	Seattle	West	CUST-2091	David Johnson	1056.32	3	475.34	215.49	2909.11	Debit Card
T-50086	2025-12-02	PROD-5001	Apple Tablet Pro	Computing	Tablets	Apple	1730.77	ST-05	Empire Electronics	New York	North	CUST-2031	Elizabeth Brown	1778.84	1	88.94	105.62	1795.52	Credit Card
T-50087	2025-10-18	PROD-5049	Microsoft Smartwatche Pro	Mobile	Smartwatches	Microsoft	2182.95	ST-08	Gateway Gear	St. Louis	Midwest	CUST-2057	James Jones	2131.09	4	0.0	511.46	9035.82	Apple Pay
T-50088	2025-11-23	PROD-5032	HP Smartphone Pro	Mobile	Smartphones	HP	1749.41	ST-09	Mile High Mobile	Denver	West	CUST-2082	Mary Jones	1750.84	5	875.42	630.3	8509.08	PayPal
T-50089	2025-12-17	PROD-5043	Apple Smartphone Pro	Mobile	Smartphones	Apple	1945.15	ST-02	Digital Depot	Austin	South	CUST-2083	Michael Johnson	1877.0	3	281.55	374.46	5723.91	Apple Pay
T-50090	2025-06-02	PROD-5042	HP Mice Pro	Accessories	Mice	HP	1992.52	ST-06	Evergreen Tech	Seattle	West	CUST-2076	Patricia Rodriguez	2041.78	1	306.27	138.84	1874.35	Google Pay
T-50091	2025-04-07	PROD-5017	Sony Keyboard Pro	Accessories	Keyboards	Sony	2320.52	ST-01	Tech Haven	Boston	North	CUST-2088	Elizabeth Garcia	2422.95	4	484.59	575.45	9782.66	Debit Card
T-50092	2025-10-05	PROD-5010	Apple Headphone Pro	Audio	Headphones	Apple	1099.67	ST-06	Evergreen Tech	Seattle	West	CUST-2001	David Davis	1098.09	3	329.43	237.19	3202.03	PayPal
T-50093	2025-08-04	PROD-5013	HP Mice Pro	Accessories	Mice	HP	1304.61	ST-02	Digital Depot	Austin	South	CUST-2086	David Johnson	1319.22	2	263.84	166.22	2540.82	Debit Card
T-50094	2025-11-26	PROD-5025	Logitech Speaker Pro	Audio	Speakers	Logitech	1871.67	ST-02	Digital Depot	Austin	South	CUST-2007	John Smith	1836.91	5	459.23	610.77	9336.09	Apple Pay
T-50095	2025-06-23	PROD-5007	Apple Speaker Pro	Audio	Speakers	Apple	1970.43	ST-02	Digital Depot	Austin	South	CUST-2092	Robert Brown	1929.56	2	0.0	270.14	4129.26	Apple Pay
T-50096	2025-12-01	PROD-5028	Microsoft Keyboard Pro	Accessories	Keyboards	Microsoft	1729.38	ST-01	Tech Haven	Boston	North	CUST-2035	James Davis	1732.91	5	1299.68	460.3	7825.17	Credit Card
T-50097	2025-12-06	PROD-5024	Sony Monitor Pro	Computing	Monitors	Sony	739.23	ST-08	Gateway Gear	St. Louis	Midwest	CUST-2074	Linda Smith	773.07	1	115.96	39.43	696.54	Debit Card
T-50098	2025-07-02	PROD-5009	Logitech Tablet Pro	Computing	Tablets	Logitech	409.92	ST-02	Digital Depot	Austin	South	CUST-2068	James Miller	405.23	4	0.0	113.46	1734.38	Debit Card
T-50099	2025-06-19	PROD-5032	HP Smartphone Pro	Mobile	Smartphones	HP	1749.41	ST-07	Peach State Gadgets	Atlanta	South	CUST-2043	Elizabeth Martinez	1774.41	4	709.76	447.15	6835.03	Credit Card
T-50100	2025-05-24	PROD-5046	Bose Mice Pro	Accessories	Mice	Bose	1877.63	ST-07	Peach State Gadgets	Atlanta	South	CUST-2069	Mary Miller	1959.21	3	881.64	349.72	5345.71	PayPal
T-50101	2025-09-22	PROD-5015	Microsoft Speaker Pro	Audio	Speakers	Microsoft	813.77	ST-09	Mile High Mobile	Denver	West	CUST-2029	Linda Garcia	801.81	4	481.09	218.09	2944.24	Debit Card
T-50102	2025-02-07	PROD-5018	Bose Laptop Pro	Computing	Laptops	Bose	839.46	ST-06	Evergreen Tech	Seattle	West	CUST-2090	Mary Smith	813.64	5	0.0	325.46	4393.66	PayPal
T-50103	2025-06-15	PROD-5031	Microsoft Smartwatche Pro	Mobile	Smartwatches	Microsoft	439.91	ST-05	Empire Electronics	New York	North	CUST-2043	Elizabeth Martinez	458.41	2	0.0	57.3	974.12	Credit Card
T-50104	2025-04-03	PROD-5023	Dell Mice Pro	Accessories	Mice	Dell	1712.19	ST-07	Peach State Gadgets	Atlanta	South	CUST-2017	Patricia Jones	1736.52	5	1302.39	516.61	7896.82	Credit Card
T-50105	2025-05-06	PROD-5043	Apple Smartphone Pro	Mobile	Smartphones	Apple	1945.15	ST-01	Tech Haven	Boston	North	CUST-2048	Patricia Jones	2007.72	2	0.0	250.97	4266.41	Apple Pay
T-50106	2025-08-27	PROD-5037	Bose Keyboard Pro	Accessories	Keyboards	Bose	1221.63	ST-01	Tech Haven	Boston	North	CUST-2084	Linda Garcia	1173.49	3	528.07	187.03	3179.43	Credit Card
T-50107	2025-10-12	PROD-5035	Dell Laptop Pro	Computing	Laptops	Dell	2449.03	ST-08	Gateway Gear	St. Louis	Midwest	CUST-2025	John Jones	2384.35	3	715.3	386.26	6824.01	Google Pay
T-50108	2025-03-16	PROD-5037	Bose Keyboard Pro	Accessories	Keyboards	Bose	1221.63	ST-08	Gateway Gear	St. Louis	Midwest	CUST-2084	Linda Garcia	1282.3	4	769.38	261.59	4621.41	Credit Card
T-50109	2025-09-15	PROD-5011	Sony Laptop Pro	Computing	Laptops	Sony	304.69	ST-06	Evergreen Tech	Seattle	West	CUST-2013	David Rodriguez	311.91	5	233.93	106.05	1431.67	Apple Pay
T-50110	2025-01-07	PROD-5033	Logitech Smartwatche Pro	Mobile	Smartwatches	Logitech	2430.56	ST-09	Mile High Mobile	Denver	West	CUST-2098	Elizabeth Johnson	2465.36	5	1232.68	887.53	11981.65	Debit Card
T-50111	2025-01-04	PROD-5023	Dell Mice Pro	Accessories	Mice	Dell	1712.19	ST-06	Evergreen Tech	Seattle	West	CUST-2034	Linda Smith	1710.89	1	171.09	123.18	1662.98	Google Pay
T-50112	2025-08-13	PROD-5019	HP Mice Pro	Accessories	Mice	HP	248.24	ST-03	Silicon Square	San Jose	West	CUST-2029	Linda Garcia	250.29	4	100.12	72.08	973.12	Debit Card
T-50113	2025-11-19	PROD-5034	Microsoft Headphone Pro	Audio	Headphones	Microsoft	2075.67	ST-06	Evergreen Tech	Seattle	West	CUST-2030	Mary Rodriguez	2089.3	4	1253.58	568.29	7671.91	Google Pay
T-50114	2025-02-11	PROD-5039	Dell Smartphone Pro	Mobile	Smartphones	Dell	327.77	ST-04	Windy City Gear	Chicago	Midwest	CUST-2053	Michael Jones	342.16	1	34.22	18.48	326.42	PayPal
T-50115	2025-09-20	PROD-5046	Bose Mice Pro	Accessories	Mice	Bose	1877.63	ST-06	Evergreen Tech	Seattle	West	CUST-2082	Mary Jones	1906.02	5	1429.52	648.05	8748.63	Google Pay
T-50116	2025-09-08	PROD-5013	HP Mice Pro	Accessories	Mice	HP	1304.61	ST-08	Gateway Gear	St. Louis	Midwest	CUST-2039	Robert Miller	1264.11	2	379.23	128.94	2277.93	Apple Pay
T-50117	2025-05-28	PROD-5045	Dell Smartphone Pro	Mobile	Smartphones	Dell	555.4	ST-09	Mile High Mobile	Denver	West	CUST-2059	James Jones	534.03	1	53.4	38.45	519.08	Apple Pay
T-50118	2025-12-14	PROD-5049	Microsoft Smartwatche Pro	Mobile	Smartwatches	Microsoft	2182.95	ST-09	Mile High Mobile	Denver	West	CUST-2004	David Martinez	2096.16	5	524.04	796.54	10753.3	PayPal
T-50119	2025-02-28	PROD-5016	Microsoft Smartwatche Pro	Mobile	Smartwatches	Microsoft	1215.4	ST-05	Empire Electronics	New York	North	CUST-2087	David Johnson	1263.88	2	126.39	150.09	2551.46	PayPal
T-50120	2025-09-11	PROD-5016	Microsoft Smartwatche Pro	Mobile	Smartwatches	Microsoft	1215.4	ST-08	Gateway Gear	St. Louis	Midwest	CUST-2085	James Rodriguez	1249.92	1	62.5	71.25	1258.67	Credit Card
T-50121	2025-02-04	PROD-5037	Bose Keyboard Pro	Accessories	Keyboards	Bose	1221.63	ST-08	Gateway Gear	St. Louis	Midwest	CUST-2025	John Jones	1164.75	3	174.71	199.17	3518.71	Apple Pay
T-50122	2025-12-03	PROD-5020	Apple Smartphone Pro	Mobile	Smartphones	Apple	127.57	ST-04	Windy City Gear	Chicago	Midwest	CUST-2006	Patricia Miller	127.5	2	25.5	13.77	243.27	Apple Pay
T-50123	2025-08-23	PROD-5026	Apple Smartphone Pro	Mobile	Smartphones	Apple	538.85	ST-01	Tech Haven	Boston	North	CUST-2094	Linda Davis	559.49	3	167.85	94.41	1605.03	Google Pay
T-50124	2025-01-14	PROD-5025	Logitech Speaker Pro	Audio	Speakers	Logitech	1871.67	ST-03	Silicon Square	San Jose	West	CUST-2079	David Garcia	1786.98	3	268.05	407.43	5500.32	PayPal
T-50125	2025-03-08	PROD-5016	Microsoft Smartwatche Pro	Mobile	Smartwatches	Microsoft	1215.4	ST-02	Digital Depot	Austin	South	CUST-2016	Elizabeth Rodriguez	1155.58	2	0.0	161.78	2472.94	PayPal
T-50126	2025-08-17	PROD-5025	Logitech Speaker Pro	Audio	Speakers	Logitech	1871.67	ST-09	Mile High Mobile	Denver	West	CUST-2004	David Martinez	1950.32	1	0.0	156.03	2106.35	PayPal
T-50127	2025-10-20	PROD-5039	Dell Smartphone Pro	Mobile	Smartphones	Dell	327.77	ST-07	Peach State Gadgets	Atlanta	South	CUST-2000	Mary Williams	325.25	3	48.79	64.89	991.85	Debit Card
T-50128	2025-10-27	PROD-5046	Bose Mice Pro	Accessories	Mice	Bose	1877.63	ST-05	Empire Electronics	New York	North	CUST-2028	Jennifer Martinez	1879.51	2	375.9	211.44	3594.56	Google Pay
T-50129	2025-10-28	PROD-5017	Sony Keyboard Pro	Accessories	Keyboards	Sony	2320.52	ST-04	Windy City Gear	Chicago	Midwest	CUST-2064	Mary Johnson	2407.38	4	962.95	519.99	9186.56	PayPal
T-50130	2025-12-12	PROD-5025	Logitech Speaker Pro	Audio	Speakers	Logitech	1871.67	ST-05	Empire Electronics	New York	North	CUST-2083	Michael Johnson	1928.06	3	0.0	361.51	6145.69	Debit Card
T-50131	2025-10-27	PROD-5017	Sony Keyboard Pro	Accessories	Keyboards	Sony	2320.52	ST-10	Sunshine Systems	Miami	South	CUST-2000	Mary Williams	2434.65	1	0.0	170.43	2605.08	PayPal
T-50132	2025-11-11	PROD-5045	Dell Smartphone Pro	Mobile	Smartphones	Dell	555.4	ST-08	Gateway Gear	St. Louis	Midwest	CUST-2073	James Jones	570.87	4	114.17	130.16	2299.47	Credit Card
T-50133	2025-11-16	PROD-5030	Microsoft Smartwatche Pro	Mobile	Smartwatches	Microsoft	1134.83	ST-05	Empire Electronics	New York	North	CUST-2021	Michael Garcia	1183.0	3	532.35	188.54	3205.19	Credit Card
T-50134	2025-10-29	PROD-5036	Logitech Mice Pro	Accessories	Mice	Logitech	554.85	ST-02	Digital Depot	Austin	South	CUST-2030	Mary Rodriguez	539.3	4	0.0	151.0	2308.2	Google Pay
T-50135	2025-03-29	PROD-5037	Bose Keyboard Pro	Accessories	Keyboards	Bose	1221.63	ST-05	Empire Electronics	New York	North	CUST-2083	Michael Johnson	1226.5	2	367.95	130.32	2215.37	Apple Pay
T-50136	2025-04-12	PROD-5019	HP Mice Pro	Accessories	Mice	HP	248.24	ST-08	Gateway Gear	St. Louis	Midwest	CUST-2069	Mary Miller	245.79	4	147.47	50.14	885.83	PayPal
T-50137	2025-09-26	PROD-5016	Microsoft Smartwatche Pro	Mobile	Smartwatches	Microsoft	1215.4	ST-04	Windy City Gear	Chicago	Midwest	CUST-2039	Robert Miller	1190.56	1	59.53	67.86	1198.89	Credit Card
T-50138	2025-09-03	PROD-5044	Samsung Keyboard Pro	Accessories	Keyboards	Samsung	1673.85	ST-01	Tech Haven	Boston	North	CUST-2021	Michael Garcia	1709.99	4	1025.99	363.37	6177.34	Credit Card
T-50139	2025-04-21	PROD-5046	Bose Mice Pro	Accessories	Mice	Bose	1877.63	ST-03	Silicon Square	San Jose	West	CUST-2097	John Williams	1845.34	3	830.4	376.45	5082.07	Debit Card
T-50140	2025-06-11	PROD-5023	Dell Mice Pro	Accessories	Mice	Dell	1712.19	ST-10	Sunshine Systems	Miami	South	CUST-2093	Patricia Garcia	1695.15	5	847.58	533.97	8162.14	Debit Card
T-50141	2025-01-23	PROD-5016	Microsoft Smartwatche Pro	Mobile	Smartwatches	Microsoft	1215.4	ST-07	Peach State Gadgets	Atlanta	South	CUST-2061	Linda Smith	1156.51	2	0.0	161.91	2474.93	Credit Card
T-50142	2025-12-18	PROD-5017	Sony Keyboard Pro	Accessories	Keyboards	Sony	2320.52	ST-10	Sunshine Systems	Miami	South	CUST-2013	David Rodriguez	2250.75	5	0.0	787.76	12041.51	Apple Pay
T-50143	2025-11-18	PROD-5013	HP Mice Pro	Accessories	Mice	HP	1304.61	ST-03	Silicon Square	San Jose	West	CUST-2088	Elizabeth Garcia	1278.23	2	0.0	204.52	2760.98	Google Pay
